,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
97,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'case:concept:name'},"{('cross-referenced', 'case:repo'), ('head_ref_deleted', 'org:resource'), ('commented', 'case:concept:name'), ('case:repo', 'unlabeled'), ('labeled', 'case:repo'), ('referenced', 'org:resource'), ('referenced', 'case:concept:name'), ('cross-referenced', 'org:resource'), ('case:concept:name', 'merged'), ('case:concept:name', 'renamed'), ('case:repo', 'renamed'), ('case:repo', 'referenced'), ('case:repo', 'subscribed'), ('labeled', 'org:resource'), ('org:resource', 'head_ref_deleted'), ('labeled', 'case:concept:name'), ('org:resource', 'unassigned'), ('org:resource', 'merged'), ('case:repo', 'commented'), ('closed', 'case:repo'), ('case:concept:name', 'commented'), ('case:repo', 'base_ref_changed'), ('case:concept:name', 'base_ref_changed'), ('reopened', 'case:repo'), ('case:concept:name', 'cross-referenced'), ('case:repo', 'cross-referenced'), ('unlabeled', 'case:repo'), ('head_ref_restored', 'case:repo'), ('case:concept:name', 'head_ref_restored'), ('base_ref_changed', 'case:concept:name'), ('created', 'case:repo'), ('renamed', 'case:repo'), ('case:concept:name', 'labeled'), ('case:repo', 'labeled'), ('org:resource', 'created'), ('unassigned', 'case:concept:name'), ('closed', 'org:resource'), ('assigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('merged', 'case:concept:name'), ('mentioned', 'org:resource'), ('mentioned', 'case:concept:name'), ('assigned', 'case:concept:name'), ('reopened', 'org:resource'), ('moved_columns_in_project', 'case:repo'), ('unlabeled', 'org:resource'), ('head_ref_restored', 'org:resource'), ('milestoned', 'case:repo'), ('case:concept:name', 'closed'), ('reopened', 'case:concept:name'), ('commented', 'case:repo'), ('created', 'org:resource'), ('renamed', 'org:resource'), ('case:repo', 'closed'), ('case:concept:name', 'mentioned'), ('org:resource', 'moved_columns_in_project'), ('case:repo', 'mentioned'), ('created', 'case:concept:name'), ('renamed', 'case:concept:name'), ('org:resource', 'head_ref_restored'), ('org:resource', 'labeled'), ('referenced', 'case:repo'), ('moved_columns_in_project', 'org:resource'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'assigned'), ('case:concept:name', 'head_ref_deleted'), ('case:concept:name', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('milestoned', 'org:resource'), ('moved_columns_in_project', 'case:concept:name'), ('commented', 'org:resource'), ('milestoned', 'case:concept:name'), ('case:repo', 'milestoned'), ('org:resource', 'closed'), ('case:concept:name', 'milestoned'), ('case:repo', 'unassigned'), ('case:concept:name', 'unlabeled'), ('case:concept:name', 'unassigned'), ('case:repo', 'merged'), ('org:resource', 'mentioned'), ('cross-referenced', 'case:concept:name'), ('case:concept:name', 'referenced'), ('org:resource', 'assigned'), ('case:repo', 'created'), ('case:concept:name', 'created'), ('added_to_project', 'case:repo'), ('org:resource', 'milestoned'), ('case:concept:name', 'subscribed'), ('org:resource', 'unlabeled'), ('case:repo', 'reopened'), ('case:concept:name', 'reopened'), ('base_ref_changed', 'case:repo'), ('unassigned', 'case:repo'), ('subscribed', 'case:repo'), ('merged', 'case:repo'), ('case:repo', 'moved_columns_in_project'), ('org:resource', 'renamed'), ('case:concept:name', 'moved_columns_in_project'), ('mentioned', 'case:repo'), ('assigned', 'case:repo'), ('added_to_project', 'org:resource'), ('org:resource', 'referenced'), ('case:repo', 'head_ref_restored'), ('added_to_project', 'case:concept:name'), ('case:repo', 'added_to_project'), ('case:concept:name', 'added_to_project'), ('base_ref_changed', 'org:resource'), ('org:resource', 'subscribed'), ('closed', 'case:concept:name'), ('unassigned', 'org:resource'), ('org:resource', 'reopened'), ('subscribed', 'org:resource'), ('merged', 'org:resource'), ('unlabeled', 'case:concept:name'), ('head_ref_restored', 'case:concept:name'), ('head_ref_deleted', 'case:repo'), ('org:resource', 'commented'), ('org:resource', 'base_ref_changed'), ('org:resource', 'cross-referenced'), ('org:resource', 'added_to_project')}",Advanced
98,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'case:repo'},"{('cross-referenced', 'case:repo'), ('head_ref_deleted', 'org:resource'), ('commented', 'case:concept:name'), ('case:repo', 'unlabeled'), ('labeled', 'case:repo'), ('referenced', 'org:resource'), ('case:repo', 'renamed'), ('referenced', 'case:concept:name'), ('case:repo', 'referenced'), ('cross-referenced', 'org:resource'), ('case:concept:name', 'renamed'), ('case:concept:name', 'merged'), ('case:repo', 'subscribed'), ('labeled', 'org:resource'), ('org:resource', 'head_ref_deleted'), ('labeled', 'case:concept:name'), ('org:resource', 'unassigned'), ('org:resource', 'merged'), ('case:repo', 'commented'), ('closed', 'case:repo'), ('case:concept:name', 'commented'), ('case:repo', 'base_ref_changed'), ('case:repo', 'cross-referenced'), ('reopened', 'case:repo'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'cross-referenced'), ('unlabeled', 'case:repo'), ('head_ref_restored', 'case:repo'), ('base_ref_changed', 'case:concept:name'), ('case:concept:name', 'head_ref_restored'), ('case:repo', 'labeled'), ('created', 'case:repo'), ('renamed', 'case:repo'), ('org:resource', 'created'), ('case:concept:name', 'labeled'), ('unassigned', 'case:concept:name'), ('closed', 'org:resource'), ('assigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('merged', 'case:concept:name'), ('mentioned', 'org:resource'), ('mentioned', 'case:concept:name'), ('assigned', 'case:concept:name'), ('reopened', 'org:resource'), ('moved_columns_in_project', 'case:repo'), ('unlabeled', 'org:resource'), ('case:repo', 'closed'), ('head_ref_restored', 'org:resource'), ('milestoned', 'case:repo'), ('reopened', 'case:concept:name'), ('commented', 'case:repo'), ('created', 'org:resource'), ('case:repo', 'mentioned'), ('renamed', 'org:resource'), ('case:concept:name', 'closed'), ('org:resource', 'moved_columns_in_project'), ('case:concept:name', 'mentioned'), ('created', 'case:concept:name'), ('renamed', 'case:concept:name'), ('org:resource', 'head_ref_restored'), ('org:resource', 'labeled'), ('referenced', 'case:repo'), ('moved_columns_in_project', 'org:resource'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('milestoned', 'org:resource'), ('case:concept:name', 'head_ref_deleted'), ('moved_columns_in_project', 'case:concept:name'), ('commented', 'org:resource'), ('case:concept:name', 'assigned'), ('milestoned', 'case:concept:name'), ('case:repo', 'milestoned'), ('org:resource', 'closed'), ('case:repo', 'unassigned'), ('case:concept:name', 'milestoned'), ('case:concept:name', 'unlabeled'), ('case:repo', 'merged'), ('case:concept:name', 'unassigned'), ('org:resource', 'mentioned'), ('cross-referenced', 'case:concept:name'), ('case:concept:name', 'referenced'), ('org:resource', 'assigned'), ('case:repo', 'created'), ('added_to_project', 'case:repo'), ('case:concept:name', 'created'), ('org:resource', 'milestoned'), ('case:concept:name', 'subscribed'), ('org:resource', 'unlabeled'), ('case:repo', 'reopened'), ('base_ref_changed', 'case:repo'), ('case:concept:name', 'reopened'), ('unassigned', 'case:repo'), ('subscribed', 'case:repo'), ('merged', 'case:repo'), ('case:repo', 'moved_columns_in_project'), ('org:resource', 'renamed'), ('mentioned', 'case:repo'), ('assigned', 'case:repo'), ('added_to_project', 'org:resource'), ('case:repo', 'head_ref_restored'), ('case:concept:name', 'moved_columns_in_project'), ('org:resource', 'referenced'), ('added_to_project', 'case:concept:name'), ('case:repo', 'added_to_project'), ('base_ref_changed', 'org:resource'), ('case:concept:name', 'added_to_project'), ('org:resource', 'subscribed'), ('closed', 'case:concept:name'), ('unassigned', 'org:resource'), ('org:resource', 'reopened'), ('subscribed', 'org:resource'), ('merged', 'org:resource'), ('unlabeled', 'case:concept:name'), ('head_ref_restored', 'case:concept:name'), ('head_ref_deleted', 'case:repo'), ('org:resource', 'commented'), ('org:resource', 'base_ref_changed'), ('org:resource', 'cross-referenced'), ('org:resource', 'added_to_project')}",Advanced
99,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,4042247.2705288576,{'managers'},"{('managers', 'make job offer'), ('managers', 'open vacancy'), ('managers', 'conduct interview'), ('managers', 'consult manager'), ('managers', 'change manager')}",Traditional
100,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,45872647.591218375,{'applicants'},"{('applicants', 'submit application'), ('applicants', 'job offer declined'), ('applicants', 'invite for interview'), ('applicants', 'conduct interview'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('applicants', 'offer accepted and hired')}",Traditional
101,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,2900297.630092979,{'recruiters'},"{('recruiters', 'job offer declined'), ('recruiters', 'invite for interview'), ('recruiters', 'first screening'), ('recruiters', 'assign recruiter'), ('recruiters', 'conduct interview'), ('recruiters', 'consult manager'), ('recruiters', 'make job offer'), ('recruiters', 'check references'), ('recruiters', 'send rejection'), ('recruiters', 'offer accepted and hired')}",Traditional
102,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,43577537.433869705,{'applications'},"{('applications', 'invite for interview'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('applications', 'consult manager'), ('applications', 'check references'), ('applications', 'assign vacancy'), ('applications', 'send rejection'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('applications', 'offer accepted and hired'), ('applications', 'submit application'), ('applications', 'first screening')}",Traditional
103,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,177293127.38086113,{'vacancies'},"{('vacancies', 'invite for interview'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'close vacancy (no hire)'), ('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('vacancies', 'change manager'), ('vacancies', 'make job offer'), ('vacancies', 'job offer declined'), ('vacancies', 'offer accepted and hired'), ('vacancies', 'submit application'), ('vacancies', 'open vacancy')}",Traditional
104,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,5323311.773105232,{'offers'},"{('offers', 'offer accepted and hired'), ('offers', 'make job offer'), ('offers', 'job offer declined')}",Traditional
105,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,"{'managers', 'applicants', 'recruiters', 'applications', 'vacancies', 'offers'}","{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('job offer declined', 'vacancies'), ('applications', 'send rejection'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('recruiters', 'make job offer'), ('vacancies', 'submit application'), ('recruiters', 'send rejection'), ('managers', 'make job offer'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('first screening', 'applications'), ('applications', 'invite for interview'), ('close vacancy (no hire)', 'vacancies'), ('first screening', 'recruiters'), ('offer accepted and hired', 'applicants'), ('applicants', 'job offer declined'), ('offer accepted and hired', 'offers'), ('job offer declined', 'applicants'), ('submit application', 'applications'), ('make job offer', 'applicants'), ('offers', 'make job offer'), ('job offer declined', 'offers'), ('close vacancy for new applications', 'vacancies'), ('make job offer', 'offers'), ('managers', 'open vacancy'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('consult manager', 'applications'), ('vacancies', 'invite for interview'), ('consult manager', 'recruiters'), ('send rejection', 'applications'), ('offer accepted and hired', 'applications'), ('recruiters', 'first screening'), ('recruiters', 'assign recruiter'), ('applicants', 'invite for interview'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'recruiters'), ('invite for interview', 'vacancies'), ('recruiters', 'consult manager'), ('submit application', 'vacancies'), ('recruiters', 'conduct interview'), ('open vacancy', 'vacancies'), ('managers', 'conduct interview'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('recruiters', 'offer accepted and hired'), ('open vacancy', 'managers'), ('recruiters', 'job offer declined'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('recruiters', 'invite for interview'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('recruiters', 'check references'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('job offer declined', 'applications'), ('applications', 'consult manager'), ('make job offer', 'applications'), ('change manager', 'vacancies'), ('applications', 'assign vacancy'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('managers', 'consult manager'), ('conduct interview', 'recruiters'), ('applications', 'submit application'), ('managers', 'change manager')}",Connected
106,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'managers'},"{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('applications', 'send rejection'), ('job offer declined', 'vacancies'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('vacancies', 'submit application'), ('managers', 'make job offer'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('applications', 'invite for interview'), ('first screening', 'applications'), ('applicants', 'job offer declined'), ('close vacancy (no hire)', 'vacancies'), ('first screening', 'recruiters'), ('offer accepted and hired', 'applicants'), ('offer accepted and hired', 'offers'), ('offers', 'make job offer'), ('managers', 'open vacancy'), ('make job offer', 'applicants'), ('job offer declined', 'applicants'), ('submit application', 'applications'), ('job offer declined', 'offers'), ('make job offer', 'offers'), ('close vacancy for new applications', 'vacancies'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('consult manager', 'applications'), ('vacancies', 'invite for interview'), ('consult manager', 'recruiters'), ('send rejection', 'applications'), ('offer accepted and hired', 'applications'), ('applicants', 'invite for interview'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'recruiters'), ('invite for interview', 'vacancies'), ('submit application', 'vacancies'), ('open vacancy', 'vacancies'), ('managers', 'conduct interview'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('open vacancy', 'managers'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('applications', 'consult manager'), ('job offer declined', 'applications'), ('make job offer', 'applications'), ('change manager', 'vacancies'), ('applications', 'assign vacancy'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('managers', 'consult manager'), ('conduct interview', 'recruiters'), ('applications', 'submit application'), ('managers', 'change manager')}",Advanced
107,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'applicants'},"{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('job offer declined', 'vacancies'), ('applications', 'send rejection'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('vacancies', 'submit application'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('applications', 'invite for interview'), ('first screening', 'applications'), ('applicants', 'job offer declined'), ('offer accepted and hired', 'applicants'), ('close vacancy (no hire)', 'vacancies'), ('first screening', 'recruiters'), ('offer accepted and hired', 'offers'), ('job offer declined', 'applicants'), ('submit application', 'applications'), ('make job offer', 'applicants'), ('offers', 'make job offer'), ('job offer declined', 'offers'), ('close vacancy for new applications', 'vacancies'), ('make job offer', 'offers'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('vacancies', 'invite for interview'), ('consult manager', 'applications'), ('send rejection', 'applications'), ('offer accepted and hired', 'applications'), ('consult manager', 'recruiters'), ('applicants', 'invite for interview'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'recruiters'), ('invite for interview', 'vacancies'), ('submit application', 'vacancies'), ('open vacancy', 'vacancies'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('open vacancy', 'managers'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('job offer declined', 'applications'), ('applications', 'consult manager'), ('make job offer', 'applications'), ('applications', 'assign vacancy'), ('change manager', 'vacancies'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('conduct interview', 'recruiters'), ('applications', 'submit application')}",Advanced
